name,code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Mexico,MEX,1.653382376,1.657749762,1.5697444953,1.5823054096,1.7168612475,1.6862776481,1.7589407568,1.8996882594,1.9222980422,2.0285647871,2.1924532145,2.3518643332,2.3875953256,2.5190521005,2.6233287757,2.7019188779,2.9403918925,2.9970453122,3.3714561657,3.5574558465,3.8703916506,4.0079034604,4.1987200364,3.7527708701,3.6635350562,3.7292992294,3.7317080414,3.8179538709,3.7408940721,4.3236202332,3.6820415185,3.748344246,3.7003842469,3.6473111012,3.7697584689,3.4907737875,3.568723316,3.6907951553,3.7852441276,3.8146085478,3.7604174858,3.8386295902,3.7550381289,3.8424538467,3.8484526039,4.0142801805,4.0447045662,4.1030165453,4.1745901211,3.9009716945,3.7944665644,3.9195540966,3.9798873123,3.9874176129,,,
Marshall Islands,MHL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0078861685,1.0590613718,1.113957633,1.2455842391,1.305111221,1.2938547486,1.2841384409,1.2769093864,1.341800674,1.2674206494,1.4763895013,1.5459824081,1.6170290272,1.6183321821,1.6900564581,1.6202286044,1.7603402588,1.8990160539,1.8960703206,1.9624617737,1.9585312351,1.9541699973,1.949680041,1.9448790559,,,
Middle income,MIC,1.1116210004,0.9556878958,0.8978352441,0.9048039505,0.9286299949,0.9832606445,1.0368698728,0.9979163686,1.0669013888,1.1565415398,1.2960421626,1.381328867,1.425429294,1.4927173853,1.5128406399,1.5949775698,1.6596806364,1.7376896919,1.8410523835,1.8839545741,1.857311859,1.8336185631,1.9058452759,1.9370872126,1.9957634869,2.0786770825,2.1284865537,2.2009508396,2.2815467571,2.3030823532,2.264206803,2.3184854881,2.3664909734,2.337215813,2.2818284423,2.3266510927,2.3575425041,2.3160244492,2.2604636835,2.2712103762,2.2977138448,2.316076866,2.3489888076,2.5673628699,2.7539626582,2.86902818,3.0226814121,3.1256693628,3.2511679807,3.2900779339,3.5480148563,3.7854734894,3.8788380334,3.8501265437,,,
"Macedonia, FYR",MKD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4193871347,5.2120937809,5.2829737857,5.4655948916,5.9020208169,5.3182163024,6.2749121919,5.7910658696,5.9289941759,5.8733979427,5.3369342407,5.5073949585,5.4406554639,5.4748557472,5.3019351524,4.5964928844,4.5478804553,4.2038342404,4.1544501746,4.5298190537,4.3211149662,3.9960486362,,,
Mali,MLI,0.0229895779,0.0220477518,0.0258941593,0.0323462914,0.0319810922,0.0355604865,0.0338340615,0.0392007009,0.0342542211,0.0275271556,0.0339020801,0.0376131808,0.0399659502,0.0427882031,0.0477927714,0.0526097461,0.0516966402,0.0617321581,0.057973781,0.0616738486,0.0553402013,0.054744182,0.0496368537,0.0554151964,0.0567184673,0.0519717529,0.0479396779,0.0445434779,0.0470661046,0.0503082545,0.0498163774,0.050433088,0.050033135,0.0499378835,0.0493983729,0.0488706797,0.0494795984,0.0518465618,0.0734753996,0.0746211243,0.074893437,0.0733837835,0.0727796346,0.0702541447,0.0707246327,0.0701954556,0.0712492961,0.0737389626,0.0757354393,0.0552312082,0.0639744983,0.0672476507,0.0620839313,0.0623116483,,,
Malta,MLT,1.0443454295,0.9019523444,1.0189255943,1.2733033638,1.5524108949,1.4838237139,1.3146288071,1.6713657519,2.0722897044,2.1450082156,2.1930513795,2.1805748266,2.7764688378,2.669556585,2.4649366217,2.1937729684,2.4944436087,2.6161286119,3.0146333443,2.8906083449,3.2310410712,3.5867353017,4.0282112808,3.0177052196,4.1262942652,3.5639823808,4.3409641618,5.3863070961,5.7962513496,6.1897001044,6.1501482339,5.7044125933,5.5560908334,7.1896538723,6.5063354296,5.6352753836,5.9169292323,6.5907923645,5.5677845346,6.0552456538,5.2924629634,6.3258241143,5.8065378855,6.4768805415,6.4152486617,6.6832213236,6.3513032065,6.6988449169,6.2523138705,5.8141860031,6.0953298851,6.0519400963,6.3556495929,5.2401304757,,,
Myanmar,MMR,0.1294782748,0.1209332016,0.1316220371,0.1178519824,0.1250783801,0.1166359321,0.1173112729,0.1475798453,0.1165997881,0.1248981937,0.1750000976,0.1888794388,0.1769901197,0.1450120842,0.1610675156,0.1543443272,0.1610065244,0.1661341887,0.1617647087,0.1563995375,0.1656043361,0.165201808,0.1603621581,0.1617887339,0.1801882196,0.1802846874,0.1789188977,0.1286708554,0.1046193319,0.1115270371,0.1052453032,0.1014897831,0.1171886674,0.1265777565,0.1462087562,0.1609695056,0.1657100822,0.1690051221,0.1796799973,0.196960766,0.218848376,0.1870934658,0.1953286811,0.2067384129,0.2586610806,0.2392346461,0.2630521089,0.2618348938,0.1980990325,0.205437515,0.2495314011,0.2828244463,0.2536652927,0.2449741678,,,
Middle East & North Africa (excluding high income),MNA,0.8606533113,0.8425472246,0.8509979797,0.906291798,0.9957261432,1.1419713086,1.3209238707,1.3074997951,1.620258432,1.6066191925,1.6479940108,1.7097350964,1.742717003,1.9661216506,1.9775441706,1.9672498306,2.2737250379,2.300306802,2.3803205831,2.4114534978,2.1825796985,1.9686704034,2.0464242212,2.2121049277,2.3164042045,2.3423715962,2.323833613,2.3985700763,2.5064469338,2.5108996428,2.4450927987,2.5213976902,2.557830302,2.6302710324,2.7519174964,2.8055691695,2.7754596264,2.6872469694,2.9584894783,3.1420482611,3.1061561254,3.1442239384,3.104333814,3.2661694426,3.4054923572,3.5502400602,3.6029577027,3.6879114608,3.8584233508,3.9203160191,3.9129018494,3.9083429532,4.0160886336,3.8944492449,,,
Montenegro,MNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3490438104,3.8755335149,3.6558360057,4.4576793972,2.9535560753,4.1676643613,4.1455475835,3.7638982212,3.6185538798,,,
Mongolia,MNG,1.3547296979,1.4187448711,1.9507556431,1.537322654,1.9042897533,1.7687070283,1.7145419887,1.8347643308,2.0566239529,2.160854732,2.2280288546,2.3053612239,2.4191328768,2.4904981307,2.6079503624,2.7484204045,2.8957645813,3.1829620749,3.6054849848,3.8267268666,4.0714976486,3.8331121014,3.8037043933,3.8375244623,3.4473237525,4.6975613995,4.8947538062,5.2065141002,5.5486320138,4.9361300845,4.5733721891,5.4825164862,4.9116671169,4.1025291622,3.4845003017,3.4467300163,3.4714001365,3.3001029672,3.2722307362,3.179084591,3.130990358,3.2581734838,3.3913978996,3.2537328604,3.4249176557,3.3891264646,3.672716938,4.6550795433,4.5807309453,4.9103343004,9.0909534957,9.9884172317,11.6294764529,14.4961878382,,,
Northern Mariana Islands,MNP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,0.2550975511,0.3491304247,0.2581475669,0.2112866685,0.2666900788,0.2445240054,0.2537578499,0.2187611856,0.3174318542,0.3619985641,0.325812031,0.3856646895,0.3439330821,0.3626858291,0.3126140562,0.2789821329,0.2407206216,0.2481115369,0.2555935493,0.2288110606,0.2708081839,0.2052153477,0.2047853362,0.1561509398,0.1195347205,0.0883961183,0.0753971898,0.0754755004,0.0778379446,0.0797441701,0.077228269,0.0752718701,0.0714051244,0.0736556923,0.0698841378,0.0707379061,0.0640948504,0.0674058644,0.0661211149,0.0675642224,0.0746889184,0.0850232705,0.0829592148,0.097270381,0.0945963622,0.0871047604,0.0918985219,0.1019695122,0.099191579,0.1075592256,0.112940682,0.129247057,0.1215354163,0.1520381116,,,
Mauritania,MRT,0.0427305609,0.0539740337,0.068566633,0.0940240338,0.1217580963,0.1625890422,0.1758353704,0.1881788791,0.2165851624,0.2464849954,0.3734319893,0.3378854968,0.3673199276,0.3743406435,0.3749982569,0.383621864,0.3780791086,0.3960279544,0.4025458191,0.4059129091,0.4111401911,0.4203629275,0.5438028114,0.561288039,0.5071710332,0.3708556552,0.2055183812,1.7561040269,1.6799914925,1.4419108009,0.4461510044,0.4519557338,0.4640590816,0.4667534325,0.5302500262,0.4695877872,0.4650204714,0.4525149316,0.4401741236,0.4366135462,0.4331061332,0.4559557736,0.4696654773,0.4699824187,0.5049498443,0.5071711938,0.4998405603,0.5568027555,0.5682032879,0.6055386779,0.6197100298,0.6440995871,0.6931442137,0.6709224387,,,
Mauritius,MUS,0.2725149427,0.2747191729,0.361281304,0.2907641394,0.418299766,0.4041978752,0.3577267814,0.6361795955,0.7991578293,0.704146331,0.6037675545,0.4719040072,0.8090999034,0.7844358184,0.7893278454,0.6618688341,0.6836384054,0.6964832062,0.6756557854,0.6948819229,0.6111419932,0.5535308865,0.5061646051,0.5967119601,0.6194862584,0.693494936,0.7773600685,0.8989809687,0.8189983312,1.0011119989,1.3819111709,1.4218941833,1.5757629968,1.6173410341,1.4597536407,1.630203206,1.7203270558,1.7404361639,1.8707555275,2.0655340446,2.2677893928,2.3940133095,2.3957153329,2.5235047842,2.5317554502,2.6839994008,2.9419301197,2.97588958,3.0299914558,2.9631634346,3.1320825336,3.1299987863,3.2410449389,2.9600469708,,,
Malawi,MWI,,,,,0.083269058,0.0858322412,0.1031809056,0.0860393172,0.0889345978,0.0850425215,0.0987696262,0.1062403369,0.112433508,0.114480462,0.1069885992,0.1094666574,0.1068899235,0.1133814764,0.1155637872,0.1065858025,0.1154289738,0.0956220311,0.0916120591,0.0864266716,0.0808279901,0.0772952273,0.0726157183,0.0672877761,0.0628366429,0.0620932852,0.0648885363,0.0684627658,0.0674627022,0.0710407092,0.0733626376,0.0736428014,0.0703672451,0.0731149191,0.0722798229,0.0869904954,0.0786510612,0.0761877084,0.0735615332,0.077580553,0.0769500691,0.0703044722,0.0709957107,0.0678241531,0.0768281846,0.0682830565,0.0785763523,0.0760261737,0.070163049,0.0767592276,,,
Malaysia,MYS,,,,,,,,,,,1.3515386647,1.5075941451,1.5818525216,1.5107434007,1.6047250526,1.5988744463,1.916302594,1.7677683189,1.7707579683,2.0266274627,2.0290832994,2.1809219575,2.1126773791,2.5624378442,2.2839659352,2.3230610127,2.492044305,2.4666932283,2.5091173806,2.844564524,3.1373657781,3.7017407529,3.9604097761,4.7049410753,4.7036262363,5.9101479698,5.9636025155,5.7880422855,5.1636737238,4.7639969764,5.4229371945,5.7226406264,5.5268345209,6.4100863865,6.5077533429,6.800116472,6.4146915153,6.9412557611,7.5257777552,7.201593182,7.771554746,7.697015882,7.4975589686,7.9615139993,,,
North America,NAC,15.5255287984,15.2215330668,15.5680938077,15.9924669334,16.5386268673,17.0220877947,17.6378504239,18.1489697184,18.6684524318,19.3616695373,20.6271118486,20.5335955196,21.325606888,21.9869107494,21.0785483277,20.0803868498,20.7481762016,21.1025973418,21.5149151716,21.4299536581,20.5138572875,19.5195815401,18.3789854112,18.3221925638,18.7367818258,18.6231868824,18.3973030107,19.0418536254,19.7059458432,19.7593488798,18.9543711708,18.6679957093,18.7750525662,18.971131,19.0076853552,18.9594772727,19.1911455355,19.3950762416,19.3289924081,19.4649645591,19.9261957445,19.3911372692,19.3341347654,19.3659468958,19.4427824603,19.3579046348,18.8576767925,18.9612386018,18.2635080388,16.9577744323,17.1861085005,16.7682657459,16.0482548791,16.11228637,,,
Namibia,NAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0285129201,0.7205206926,0.7606672564,0.8909026573,0.9859502414,0.9857771033,1.0250045561,1.0215100222,1.0531734275,0.8960066565,0.864978252,1.043056564,0.8970581715,0.9432690589,0.9764173105,1.1368047177,1.1327073444,1.1354060142,1.5807422705,1.4362290832,1.4258502556,1.2744011724,1.4901671162,1.2727142438,,,
New Caledonia,NCL,10.908164557,10.9287438424,6.7711990408,7.2313068845,12.4869466515,13.6144972376,16.1583315508,15.276,18.5008442211,14.9853365385,21.3799196429,20.1685,13.5868924303,20.2327081712,21.2462061069,19.0960754717,17.8424179104,15.7465294118,11.2276872727,11.8614873646,14.2961942164,9.768384157,8.6830130405,7.7680228648,7.9554434553,9.4256976368,8.9257133778,9.0932461059,9.2095142071,9.8652050953,9.269474953,10.0791163422,8.8106385464,9.9577606019,10.4504913395,10.708723738,11.118083254,9.0847540935,8.8245655912,9.8329318306,10.4732120246,8.6898133662,10.8607702379,12.17444,11.0975,12.2233333333,11.5783574468,12.3722731092,11.8495619835,12.1385183673,14.169288,14.3648228346,14.0167181467,14.6819429658,,,
Niger,NER,0.0086568436,0.0157774944,0.0183955213,0.0238254447,0.0250725812,0.0234227251,0.0336859861,0.0318531414,0.0378418503,0.0434780031,0.0479667459,0.0498123152,0.0530660363,0.067325499,0.0574712895,0.0643604945,0.0625496024,0.0667829677,0.0739581997,0.0825601967,0.0955186458,0.111247296,0.1179103024,0.1476932091,0.1478729363,0.1442213025,0.1267548755,0.1366869521,0.1313072652,0.134049256,0.0915278575,0.0873203307,0.0819232968,0.0883323165,0.0845451308,0.0855100269,0.0918620476,0.08933306,0.0906628672,0.087087586,0.061369828,0.0557589482,0.0573813604,0.0599728843,0.0620151791,0.0525070807,0.0490418809,0.0492488651,0.0532163818,0.0612174861,0.0714397996,0.0777897636,0.1052640157,0.1064694124,,,
Nigeria,NGA,0.0754720455,0.0893207669,0.088889144,0.1113866922,0.1482761842,0.2346776344,0.2520208041,0.2452754521,0.1239787263,0.221360083,0.3847699057,0.5634083722,0.7061756022,0.8247792858,1.0100167723,0.7478823349,0.8470062251,0.7523220171,0.6969536126,0.9845606656,0.9277728055,0.8738221914,0.8467815723,0.7541915896,0.8543222162,0.8359079237,0.8565171063,0.6735750785,0.7821692782,0.4571291266,0.4005717834,0.4094526712,0.641477164,0.5670265188,0.4258498558,0.307995304,0.35162273,0.3538997067,0.3450993872,0.3752213884,0.6470717616,0.6642565594,0.7625457432,0.705683197,0.716723756,0.753487666,0.6934213388,0.6492139466,0.6395105362,0.4969854798,0.5802562748,0.5899770389,0.5955629082,0.5566572542,,,
Nicaragua,NIC,0.2996085533,0.3065182474,0.3498745337,0.4339444019,0.4743739009,0.3786772228,0.4520684723,0.4939832375,0.5459596895,0.5533276386,0.5856567043,0.6095215024,0.6299170044,0.6958849669,0.7193780772,0.6896736422,0.7717577592,0.9544193535,0.8589903746,0.5423808853,0.6239714331,0.6406640921,0.6158764672,0.5675217174,0.5116622132,0.5368380015,0.5958884537,0.6280172024,0.5664349391,0.3644153958,0.6149173677,0.473434792,0.5528510414,0.5202381974,0.5621290833,0.6026558097,0.6115854415,0.6565396604,0.7025818821,0.7327095194,0.7484572678,0.7771459099,0.7806602196,0.8417292214,0.8335812756,0.8030233516,0.8194923096,0.8340571514,0.7904901702,0.7933782293,0.7905712771,0.8403802115,0.7955315778,0.7684622302,,,
Netherlands,NLD,6.3991796202,6.520357665,7.0608537968,7.6239248883,7.9876732481,8.1740538956,8.3215318156,8.4760546367,8.9202522192,9.0006481605,10.8858088713,10.6768101126,11.8388097678,12.3254524298,11.8453491813,11.1968748754,12.31905294,11.8559280928,12.2329775422,13.3786242179,12.5449454409,11.5781511718,9.3848333192,9.6231800221,10.0563919233,10.2092560727,9.9569783118,10.4036015729,9.9535062582,10.9840290602,10.5944750062,10.9592939467,10.6837881646,10.7781783931,10.7465233008,10.887135887,11.2778474972,10.7529534004,10.7480167864,10.3659659622,10.3830897629,10.4738912314,10.6524899577,10.7736601759,10.8520529606,10.4323848085,10.2231631262,10.4684473451,10.5414923013,10.2349712542,10.9325431585,10.3276567276,10.1091682571,10.1147592492,,,
Norway,NOR,3.6585636982,3.6986943875,3.8686260586,4.0865159686,4.3823279347,4.4074898044,5.2127318005,5.1072949704,5.5391936457,5.7753929808,7.2275350686,6.9684517628,7.4822387671,7.7069170118,6.949826335,7.4048031686,7.2818077907,7.6846192563,8.5723863797,8.4081775472,9.3137538489,9.8372189003,9.9767168993,9.0830470261,9.7722327413,9.8048270013,11.2966035523,9.7225437405,10.0920100022,11.6822755016,7.4291480813,7.5263411683,7.4676268039,8.1512681729,7.8183324175,7.6710166398,7.6154928542,8.1953072274,8.52482024,9.1175462184,8.8340157031,9.2849922382,8.3785347759,9.9064360204,9.2874664355,9.1792169258,9.4958356908,9.5748496598,11.6795832484,11.4618288551,12.2949545247,9.1247672159,9.9409802348,11.7403242327,,,
Nepal,NPL,0.0080168848,0.0078923794,0.0084751802,0.0093827232,0.0140141908,0.0164639494,0.0171634555,0.0187937855,0.0219366403,0.0339840937,0.018949437,0.0161729624,0.0214162583,0.0330361473,0.0326195415,0.026417298,0.0207295147,0.0242250252,0.0231739808,0.0352434194,0.0364186058,0.0298188538,0.0284295695,0.0309898575,0.0430692835,0.040564266,0.0411705983,0.0499256303,0.0555989434,0.0499129364,0.0338352586,0.0499221254,0.0673175052,0.0721808655,0.081363417,0.0951181751,0.1135087878,0.1243089544,0.0985083984,0.1381458349,0.1292822756,0.1352258569,0.1068767992,0.1139019655,0.1054774444,0.1202773978,0.0988115626,0.0997362678,0.1292237959,0.1620873305,0.1871282746,0.2024910614,0.2114001394,0.2323215644,,,
Nauru,NRU,,,,,5.3338181818,5.7516556291,5.5598045822,7.8123566044,7.6383592373,10.3652638191,10.1657169259,13.2962683185,11.4202877058,12.2910230254,14.2009466437,14.5227722772,14.3482392398,15.7120939876,15.5487621392,15.3763019072,16.6503739316,16.4114782151,16.1520922399,15.8724379376,15.5711252654,15.2529973085,19.3092388703,18.4422222222,18.0165676417,17.6061857972,13.6155946271,13.3288432756,12.6792749371,11.6963679391,11.1538071581,10.6662988967,10.2338283664,10.2104216388,9.8477222996,9.1273397053,8.3988249353,8.0248681985,7.6448922863,6.537836767,6.526846633,6.1630252101,4.3564003564,4.3676426799,4.3798148701,4.0224371759,4.3894264339,4.0108382221,3.9242144177,4.0665372886,,,
New Zealand,NZL,4.8670697361,4.863166095,4.5165265915,4.8303361245,5.0691800108,5.2122629737,5.2375925857,5.0076135237,4.9078366872,5.1471306982,5.0503280322,5.2787833859,5.5777192741,6.1469584304,6.2032294871,5.9231487788,6.1845626105,6.5061572976,5.7697798923,5.2993988421,5.6084638119,5.2888633236,5.7791761985,5.6151761323,5.9792860463,6.7149093037,7.0520534147,7.3633413755,7.7351653774,7.7003443259,7.0712376119,6.8910348774,7.1020415098,7.4711455126,7.3704674033,7.3861090543,7.6749563237,8.2042736625,7.8713140236,8.5108516075,8.5493941986,8.8771544904,8.4085141193,8.4627279499,8.4536124771,8.2584895619,7.9928086316,7.9637745632,8.0290410348,7.5272960535,7.3041630083,7.1859482208,7.8279689662,7.6450523401,,,
OECD members,OED,7.2736210489,7.3095693336,7.5315432091,7.8435780941,8.1300401643,8.370603642,8.6457701908,8.919281241,9.2984581597,9.7468308629,10.4633383251,10.5364484337,10.9225069881,11.3506014336,10.9747629925,10.5281346744,10.9744597821,11.0965040276,11.2886887067,11.4815363215,11.1258491662,10.618414589,10.181760495,10.0391283766,10.221288035,10.2549913515,10.1767800163,10.4213480498,10.6781503337,10.9090973998,10.5574381742,10.5443988316,10.5206002817,10.5328624718,10.5847023991,10.6251121981,10.8608541777,10.890282347,10.8042867316,10.8562308795,11.0622683649,10.9369680712,10.9117342299,10.9930704155,11.0457702833,10.9745874167,10.8754793722,10.8946706972,10.6175920624,9.8860866628,10.115726415,9.929336538,9.7068079844,9.6785418656,,,
Oman,OMN,,,,,0.0180673918,0.0410698086,0.0456944905,0.2055371834,0.2374171752,0.3349216883,0.3242209733,2.7956374929,2.6922150537,2.6173674799,2.7743744269,8.2274727791,8.9793042993,8.7005219839,7.5484527498,7.0730235664,5.2382129266,4.9300434955,4.4454996508,5.5337848809,5.6321679406,5.7804029185,6.3254713567,5.8427911232,6.3086395696,5.7811545177,6.2831289732,6.2156776083,6.0904745026,6.4947727221,7.1243057715,7.2116171109,6.7530748891,6.8832459986,7.3539481543,9.1832824963,9.6542080634,8.8399681539,10.9116847343,13.5795170747,11.4476050935,11.9036964977,15.3324576044,16.4100178687,15.4786753529,15.2941016503,16.5623019865,17.3649849194,17.0879648818,16.4850352191,,,
Other small states,OSS,0.6202311795,0.7591418207,0.7606670636,1.5913544583,1.6903693232,1.6578116713,1.622893094,1.8227477865,2.0828551394,1.9740885753,3.2559671536,3.4844787895,4.0476575263,4.7986128698,4.1883248597,4.0567869362,4.0512480144,4.2066674777,4.7634303718,4.8701735215,4.5491287138,3.8971910835,3.9620564897,3.5157778856,3.6826440125,3.7742278269,3.7656164309,3.6809049162,3.9289902429,4.2381351628,4.0162746845,4.3723648614,5.0271148403,5.1973234271,5.0275563567,4.95354951,5.0439067576,5.3963109773,5.0718924728,4.8016693955,4.9895102057,5.1990620404,5.2112102584,5.393875579,5.3954204706,5.7188349201,6.089285628,6.5326468417,6.6155057689,6.2803547285,6.5598993394,6.8237657787,7.117803216,6.7081399163,,,
Pakistan,PAK,0.3151894462,0.3187350967,0.3418014094,0.3832528571,0.3841506676,0.3928422103,0.3894568796,0.402548741,0.4494277747,0.4243393732,0.4189630058,0.3866231654,0.3086010867,0.3177395006,0.3301783869,0.3476594361,0.331885007,0.3437704393,0.3571063392,0.3738445755,0.4107682514,0.4262878477,0.4480157992,0.4670347532,0.4802951226,0.5115616669,0.5191144945,0.5442853641,0.5736754832,0.5828226509,0.6367612235,0.6162974005,0.6399277661,0.6681660385,0.7083579069,0.6878173005,0.7499483696,0.7337011902,0.7384559598,0.7413588276,0.7684581188,0.7647015828,0.7886676084,0.8049587226,0.8728016591,0.8877680633,0.9298569742,0.9910299362,0.9720503462,0.9508321122,0.9462681683,0.9300958385,0.9165256813,0.8440174882,,,
Panama,PAN,0.8804003103,0.9457874014,0.9911857635,0.9561018806,0.9740158085,1.1631741651,1.2243160753,1.2181247081,1.4083624169,1.3908223551,1.4505814853,1.6656292083,1.7424609754,1.9607538095,1.7783443479,2.0990846348,2.0162376574,1.8834903068,1.5080405303,1.653709843,1.5790552609,1.6488301214,1.5878561743,1.6469139782,1.3279810395,1.1847282627,1.213941886,1.3808596008,1.2369799605,1.042738328,1.1204269187,1.2861919141,1.6484302517,1.4990717375,1.6161569461,1.0895007902,1.6536187965,1.9787304643,2.042309108,1.9080464877,1.9107359652,2.2680756349,1.8642022821,1.9173862184,1.7754360627,2.0534534967,2.1730178174,2.0841700188,2.0972056169,2.402400133,2.5153100744,2.7237086754,2.6727844454,2.6997641243,,,
Peru,PER,0.8123769631,0.8350644362,0.9361454076,0.9336824023,1.0873237027,1.030819248,1.1101117338,1.1118561169,1.1483575256,1.1786983334,1.33309782,1.3582338727,1.2914324388,1.3675441151,1.4400663366,1.4422459907,1.4349221264,1.4532087425,1.3619708906,1.3160226326,1.3895592634,1.3546789164,1.298740023,1.0959473676,1.083420508,0.9983193106,1.0926039994,1.2606611868,1.2007687748,1.0220785303,0.9698961243,0.916292183,0.8967088791,1.0160704079,0.9835342251,0.993527578,0.9968280445,1.103907432,1.1034578997,1.1485332572,1.1690872259,1.0344145504,1.0220164925,0.9793100668,1.1694840729,1.344989408,1.2478320887,1.518243277,1.4320027805,1.7828280441,1.9607338497,1.6677709457,1.8077859831,1.8698682537,,,
Philippines,PHL,0.3172490035,0.3211454445,0.3685121211,0.3958071007,0.4284691162,0.4522967362,0.5059627245,0.555413127,0.6583817602,0.6571331706,0.6921316455,0.7486038324,0.6972302731,0.8082680193,0.7604351596,0.787654494,0.8273403906,0.8420174252,0.8352987109,0.8270114094,0.7806412849,0.7115617316,0.6989994286,0.6882880825,0.5861765564,0.5163291501,0.5233964826,0.5702684146,0.6411697096,0.6481263114,0.6741767702,0.6917292703,0.7491725071,0.7424203244,0.8030872749,0.8693381603,0.870068176,0.9739049455,0.9269898082,0.9059918037,0.9399348922,0.89187863,0.8769024165,0.8615016937,0.8746738797,0.8673790879,0.7709061371,0.8082361547,0.8689500306,0.841111599,0.9060433671,0.8982573826,0.9427321843,0.9975416383,,,
Palau,PLW,1.5212611491,5.1856565657,5.0574327652,5.3001541723,5.538752006,6.121869783,6.0301479993,6.619133574,6.8725568942,11.6505162828,11.818728223,14.159516046,14.5417651029,14.6119873817,15.9343281135,15.8292067112,9.2533170533,14.9979550102,9.0520859047,10.283569779,12.9310316549,12.7295551788,12.4521045566,12.1181217338,11.7918785522,11.7806658879,11.5372184483,11.3306179775,12.6535541753,15.4065189402,15.5546129374,15.1666020421,6.6907638102,6.2829519031,6.1094847078,6.1637396395,6.2184161438,6.0701870551,5.9387821205,6.0213464696,5.9283963494,9.2601010101,9.1796771227,9.493248731,9.4433952737,9.579222345,10.0782030782,10.3906840326,10.3331520664,10.2752433389,10.5692721055,10.8591193747,10.7759418056,10.6924952199,,,
Papua New Guinea,PNG,0.089364428,0.0982895757,0.0945334554,0.1199876782,0.1224379557,0.1361059759,0.1489797996,0.1860883923,0.2090115015,0.2261607402,0.2741995722,0.3182388681,0.4770124342,0.4930388558,0.5666214529,0.5325652953,0.5319454415,0.5199519025,0.5362562455,0.5591748201,0.5537442733,0.5686410557,0.5571004684,0.5591301512,0.5539153464,0.5604787705,0.5299279849,0.5843054335,0.5365387471,0.4839164135,0.4965218422,0.4667686486,0.4527639609,0.4288917474,0.4573559418,0.4210743325,0.435883815,0.5000865195,0.541264535,0.4504002317,0.4784283541,0.5613260459,0.5948701844,0.6564420526,0.7284582677,0.6945263828,0.6659264093,0.9233999736,0.706689826,0.733141685,0.6561996579,0.7193412669,0.6701515146,0.7997708375,,,
Poland,POL,6.7403625818,6.9228025631,7.1536051603,7.5286213207,7.8072915867,7.862051172,7.9757047442,8.1058340137,8.5485899137,9.0220798014,9.3203183292,9.5549938536,9.9817426975,10.0766317617,10.2995112162,11.0409312025,11.6146268952,12.0794435996,12.3566288295,12.5538863395,13.059367462,11.4227970867,11.6534761435,11.5482229098,11.7573307099,11.9859481852,12.1040181712,12.3540603448,11.7906919134,11.163613984,9.6671721404,9.4556654828,9.246915317,9.1846120402,8.6649985839,8.9186157232,9.2106099077,9.0433854269,8.4170274787,8.1665585324,7.8227983287,7.8771122239,7.712040984,7.9114219843,7.97271581,7.9270266861,8.3620974626,8.2441837423,8.2581600539,7.8009143417,8.3133768251,8.3281758746,7.8806007824,7.9477284765,,,
Pre-demographic dividend,PRE,0.1564924836,0.1631927082,0.1663315817,0.1749514659,0.1867788075,0.2673984527,0.3119021658,0.2669073572,0.2507727679,0.3038783298,0.3523968944,0.4213154844,0.4576913523,0.4937953966,0.5363775354,0.4714973498,0.5294404056,0.4836588449,0.4682973823,0.5699676845,0.5384965771,0.4706933145,0.4529514607,0.4478533758,0.4664277677,0.4728085675,0.4616561494,0.4428387189,0.5074574883,0.4463025457,0.344800969,0.3208758041,0.4028558171,0.3934979703,0.3685717042,0.3638805946,0.3556052456,0.3370039978,0.3319727153,0.3365535271,0.3943715674,0.4216723799,0.4485718701,0.432331137,0.4904388216,0.4918877495,0.4564060818,0.3981273684,0.4420432925,0.4313083222,0.4661937128,0.5036706079,0.5365219019,0.5446907875,,,
Puerto Rico,PRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People’s Rep.",PRK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6230121874,2.8388135044,3.0381512992,3.1223337906,2.9665440857,3.0057555821,3.0492530436,3.1615074895,3.1960578107,2.6536684746,2.9230342814,2.8891672047,2.7082441447,1.9469485401,1.9760225242,2.0047733977,,,
